GlobalID,Longitude,Latitude,X1_1_ActivityCycle,X5_1_AdultBodyMass_g,X8_1_AdultForearmLen_mm,X13_1_AdultHeadBodyLen_mm,X2_1_AgeatEyeOpening_d,X3_1_AgeatFirstBirth_d,X18_1_BasalMetRate_mLO2hr,X5_2_BasalMetRateMass_g,X6_1_DietBreadth,X7_1_DispersalAge_d,X9_1_GestationLen_d,X12_1_HabitatBreadth,X22_1_HomeRange_km2,X22_2_HomeRange_Indiv_km2,X14_1_InterbirthInterval_d,X15_1_LitterSize,X16_1_LittersPerYear,X17_1_MaxLongevity_m,X5_3_NeonateBodyMass_g,X13_2_NeonateHeadBodyLen_mm,X10_1_PopulationGrpSize,X23_1_SexualMaturityAge_d,X10_2_SocialGrpSize,X24_1_TeatNumber,X12_2_Terrestriality,X6_2_TrophicLevel,X25_1_WeaningAge_d,X5_4_WeaningBodyMass_g,X13_3_WeaningHeadBodyLen_mm,XHYP_JTE
146909,-118.0138,34.30448,1.787427286,5.839814044,NA,5.466499972,2.7876605,5.44268578,5.382703135,5.46149352,2.503106198,5.495858256,3.765410836,1.370814156,1.259705599,1.328043743,13.50248009,1.266629474,0.533588299,4.247068127,2.864409114,3.81959521,0.634828939,2.32570783,0,1.963268119,1.22281487,2.031715532,3.383537668,5.630222051,NA,1
146911,-116.9263,34.30448,1.820231542,5.822601172,NA,5.486072054,2.76372717,5.438866556,5.271652335,5.28809011,2.526971476,5.495858256,3.787358585,1.435824354,1.259705599,1.328043743,12.88069893,1.241682773,0.471010049,4.247287029,2.771773995,3.81959521,0.634828939,2.327615832,0.08062532,1.926963195,1.23609003,1.935778668,3.371853035,5.528389018,NA,1
146913,-115.8389,34.30448,1.680339475,6.237017919,NA,5.651850739,2.779770804,5.432568386,5.492250117,5.695143954,2.257282004,5.781861521,3.826933915,1.364150707,1.284153383,1.356494759,14.10403075,1.233097165,0.585695123,4.455249845,3.032730758,3.81959521,1.014701639,2.337972353,0.051951561,1.925161832,1.117120197,1.986440119,3.366042991,5.817300158,NA,1
146915,-114.7514,34.30448,1.750571953,6.639510995,NA,5.755290189,2.380075003,5.523896619,5.585528121,5.819219587,2.754960109,5.920885826,3.93033884,1.520706906,1.259705599,1.328043743,13.81297685,1.251556606,0.522993108,4.541753839,3.349032072,3.81959521,1.014701639,2.36839025,0.366316406,1.867675734,1.101223701,1.882320123,3.437615411,5.826776275,NA,1
146917,-113.6639,34.30448,1.826469524,6.538648184,NA,5.728225957,2.340210233,5.395504619,5.875800886,6.176719554,2.576798002,5.938983798,3.944224315,1.409417049,1.384701083,1.409099341,12.90913274,1.18727017,0.561023816,4.535659465,3.471987311,3.848715497,1.160180831,2.359115066,0.474012228,1.758864568,1.166951302,1.810152343,3.494333855,5.972299635,NA,1.955613577
146919,-112.5764,34.30448,1.821257432,6.437395741,NA,5.688487928,2.335778134,5.437977288,5.375236384,5.562379138,2.744249797,5.928743888,3.925691647,1.393719012,1.244098388,1.293730363,13.08111588,1.204675008,0.572511022,4.55536435,3.374281504,3.848715497,1.546279127,2.350620174,0.673990857,1.821979437,1.139451802,1.859015377,3.421487896,5.793181712,NA,1
146921,-111.489,34.30448,1.841440933,6.641715967,4.560068212,5.7706766,2.34940779,5.767945572,5.91070085,6.15586513,2.918700201,5.415766283,4.098999403,1.42659465,1.323140177,1.345037082,15.10069137,1.162260576,0.587609213,4.679621281,3.693397816,3.81959521,1.213237752,2.369299647,1.276176293,1.839764982,1.19953025,1.809093586,3.53978574,6.219791881,NA,1.610644009
146923,-110.4015,34.30448,1.804912434,6.385641416,4.560068212,5.652421391,2.467577126,5.362234517,5.782832017,5.985111024,3.016485345,5.341915177,3.97790405,1.453497994,1.266633057,1.277780374,14.14781649,1.200074352,0.600639929,4.530586981,3.418247566,3.81959521,1.399889512,2.349864507,1.107324926,1.839208097,1.166886348,1.851957166,3.440480467,5.95398602,NA,1.610644009
146925,-109.314,34.30448,1.781106252,6.360196422,NA,5.648952209,2.426618657,5.456161535,5.835451971,6.063479656,2.825830209,5.329901413,3.922937463,1.627128101,1.468345609,1.419472891,14.29311692,1.287288707,0.530162324,4.535148887,3.3665286,3.81959521,1.918756348,2.346036509,0.781492344,1.816731843,1.124884915,1.911978724,3.461292824,5.818362242,NA,2.064054507
146927,-108.2265,34.30448,1.833610719,6.419766564,NA,5.666889601,2.47966448,5.590502166,5.945746268,6.196474937,2.967763594,5.460117354,3.953074928,1.464530769,1.468345609,1.419472891,13.76948492,1.257636507,0.604106688,4.555821986,3.545494034,3.829740528,1.41870281,2.381510234,0.801084691,1.855030612,1.164246183,1.855092351,3.447212696,6.18206083,NA,2.064054507
